SMILES,TARGET_Oxidation Potential (vs Li/Li+)
C#CCN(CC)CC#N,0.835366468
OCCC1=C[C@@H]2C[C@H]1O2,0.871111529
CC[C@@H]1C[C@@H]2[C@H](O)[C@@H]2C1,0.608445766
CC(=O)C1=CCCCC1,1.121795627
C[C@H]1O[C@H]1C#CCCO,1.384514046
OC[C@]12C[C@H]3[C@H]([C@H]31)[C@H]2O,0.947731774
O=CC#CCCOC=O,2.776693109
C#CC#CC1(CO)CC1,0.972121789
C#C[C@@H](C)CC(=O)C=O,1.781513424
C#CCC#C[C@@H](C)CO,1.731704445
C[C@@H]1[C@H](C=O)C(=O)[C@@H]1C,1.551748755
O=CC1=C[C@H]2[C@H]3C[C@@H]1[C@@H]23,0.887014961
CO[C@H]1[C@H]2O[C@@]2(C)[C@H]1C,0.906202375
C[C@H]1C=C[C@@H](C#N)N1C,0.663131974
C[C@@H](O)C[C@@H](O)CO,1.346594036
CCCCc1cn[nH]c1,1.001230787
C1N2[C@H]3[C@@H]4[C@H]5N[C@H]5[C@]13[C@@H]42,0.448870252
OC[C@@H]1[C@@H]2C=CCO[C@@H]21,0.914490714
CC(C)(CCO)OC=O,2.30916908
CO[C@@H]1CC=CCOC1,1.267800055
O=COC1CCCC1,2.565703871
CC[C@H]1C[C@@](C)(CO)O1,1.264715074
C#C[C@@H]1OCCC1(C)C,1.751213232
C1=CC[C@@H]2OC[C@@H]2C=C1,0.662192266
CCCOC[C@H]1C[C@H]1C,1.255821987
C[C@H]1O[C@@H]2[C@H]1O[C@H]2C=O,1.623839954
CC(=O)[C@@H](C)[C@H]1C[C@H]1C,1.169245908
O[C@H]1[C@H]2CO[C@@H]1[C@H]1O[C@@H]21,1.594718943
C[C@@]1(O)CC[C@H]2[C@@H](O)[C@H]21,0.655209857
C[C@H]1[C@H]2C[C@@H]([C@H]3CO3)[C@@H]12,0.794408722
Cc1ncccc(=N)n1,1.154817724
CC[C@H]1CCO[C@H]2C[C@@H]12,0.649736676
C1=C\CCOCOCC/1,1.104966243
C#C[C@H]1C[C@@]12C1CN2C1,0.865052875
C[C@H]1C[C@]2(O)[C@H](O1)[C@@H]2C,0.295074719
C#CC[N@]1[C@@H]2CC[C@@]21C,0.113638072
C[C@]1(C=O)[C@@H]2C[C@H]1[C@@H]2O,1.395575752
Cn1ccc([C@H]2CN2)c1,0.089222634
CC#C[C@@H]1C=CC(=O)C1,1.534532642
C[C@@]12C=CC[C@H]3[C@@H]1CN32,0.331731542
COC(=O)[C@H]1C[C@H]1C,1.694532428
C[C@]12COCC[C@@]1(O)C2,0.77564704
O=C1CC=C[C@@]12CCO2,1.003963234
CC[C@@H](CCO)C(C)=O,1.625012
C[C@@]12C[C@@]34C=C[C@@H]([C@@H]31)N42,0.348385276
N#CC12CCN1CC2,1.072444927
N=c1nc(N2CC2)[nH][nH]1,0.007495824
C#C[C@H]1[C@@H](C#N)[N@@]1CC,1.486067291
C1N[C@H]1[C@H]1C2CN1C2,0.474011136
CC(C)[C@H]1COCCO1,1.11260502
O=C1OCO[C@@H]1CCO,2.428585362
CC1=C(CO)[C@@H](C)OC1,0.649009711
CCC[C@H]1C[C@H]1CC=O,1.334980054
OC[C@H]1CC=C[C@@]12CO2,1.174801524
O=C1C[C@H](CO)O1,2.832921251
O[C@@]12[C@H]3CC=C[C@@H]1[C@@H]2C3,0.229086496
C[C@@H](O)[C@@]1(CC=O)CO1,1.948351143
C#C[C@@]12C[C@H](C)[N@]1C2,0.90631577
CO[C@H]1C[C@H]1C1(C)CC1,0.693681013
C[C@@H](CCO)[C@@H](O)C=O,1.811758663
CC[C@H]1C[C@@H](O)CO1,1.404642548
C1O[C@H]1C[C@H]1C[C@H]2O[C@@H]12,1.277634365
N#C[C@]12CNCC[C@H]1N2,1.154159133
COC(C)(C)[C@H]1C[C@H]1C,0.880914772
O=C[C@@H]1C=CCC[C@@H]1O,1.31009888
C[C@]12NC[C@H]1N[C@H]2C#N,0.840451708
C[C@H]1[C@H]2C[C@H]3[N@]1[C@@]23C#N,1.723610704
C[C@@]12[C@@H]3[C@H]4[N@]3[C@@H]1[C@]42C#N,0.833560087
[H]/N=C/N(CC)/C(C#N)=N/[H],1.606859278
N#C[C@]12[C@@H]3[C@@H]4C[C@H]1[C@H]2[C@@H]43,0.771401091
CC[C@H]1O[C@@]12C[C@H]1C[C@H]12,0.921937939
CC[C@H]1OC(=O)C1(C)C,1.8893936
C#C[C@@]12CN=CN1C2,1.506359357
O=C[C@@H]1[C@H]2C[C@@H]3[C@H](C2)[C@H]13,1.358372589
C#CC[C@H]1C[C@H]1C#N,2.253164143
CCC(=O)C[C@@H](O)CO,1.726169543
CC[C@H]1C[C@H]1[C@H]1C[N@@]1C,0.427664603
O=C[C@@H](O)CC[C@H]1CO1,2.516402933
C[C@@]12C[C@H]3[C@@H](O1)[C@H]3C2=O,0.965731942
O=CC1=CCC2(CC2)C1,1.398064462
CO[C@@]1(C)C=CC[C@H]1C,1.047779593
CO[C@H]1C[C@@](C)(O)C1,1.252877299
C[C@@]1(C2CC2)OCC1=O,1.22556158
CC(C)(C)CCOC=O,2.510802102
C[C@H]1[C@H]2[C@H]3CO[C@H]3[C@]21C,0.362340811
C1[C@@H]2CN3[C@@H]2[C@@]2(CN2)[C@@H]13,0.712618387
CC#C[C@@](C)(O)C1CC1,1.290888972
C[C@H]1CC[C@@H](CO)O1,1.262047495
Cn1ncc2c1CCC2,0.475837899
N#CC[C@@]1([C@H]2CN2)CN1,1.450000622
CC[C@@]1(C[C@@H](C)O)CO1,1.712888974
C[C@H]1O[C@H]1C1CC(=O)C1,1.645607926
N#C[C@H]1C=C[C@@H]2C[C@H]1N2,0.91236152
N#C[C@H]1CC[C@H]2C[N@@]2C1,1.022585388
C[C@@]12C[C@H]3COC[C@@H]1[C@H]32,0.442698878
C[C@H]1C[C@@H](O)[C@@H](O)C1=O,1.311242562
N#C[C@H]1CN2CC(C2)N1,0.595889958
C#CC[C@H]1OC(=O)[C@H]1C,2.475470923
CO[C@H]1C=CCC1(C)C,1.006267042
CN=c1ncn(C)[nH]1,0.035924189
N#CC1=CCC=CC=C1,1.016526493
CCC1=C[C@H]2O[C@H]2C1=O,1.654242147
O=C1CC[C@H]2CCC=C12,1.314033419
CC[C@@H](C)COC,1.569097301
C[C@@]1(O)C[C@H]2C=C[C@@H]1O2,1.408504506
C[C@H]1[C@H]2CO[C@@H]1OC2,1.653106791
C[C@H]1C(=O)OC1(C)C,2.111575432
C[C@]1(CO)[C@H](CO)[C@@H]1O,0.262326627
CC[C@@H](C=O)C(C)(C)C,1.632404702
C#CCOCC1CCC1,1.608865233
C[C@H]1[C@H]2CC3(COC3)[C@@H]12,0.975576892
CCOCC1COC1,1.817473309
C1=C[C@@H]2C[C@H]1C[C@]21CO1,1.146087167
O=C1CC(=O)[C@@H](O)CO1,2.202733145
CCC1(C)CC(=O)C1,1.483997215
OC[C@]12CC=C[C@H]1CO2,1.349017275
C[C@@]12C[C@H]3C[C@@H]1[C@@H]2C3=O,1.253016515
Cn1cc([C@H]2CN2)cn1,0.602128572
CC[C@@]1(CO)OC[C@H]1O,1.367614444
O=CC1([C@H]2CO2)COC1,1.973190412
O=C1[C@@H]2[C@@H](O)[C@H]1[C@H]2CO,1.497972137
C#CCC1=CCO[C@@H]1C,1.099712165
C[C@H]1CC=C[C@H]1C#N,1.926243271
CC#C[C@@]1(C)N[C@@H]1CC,0.678264301
C[C@H]1CC[C@H]2C[C@]21CO,0.710830651
OC[C@]12CCC=C[C@H]1O2,1.117474877
C#C[C@@]1([C@H]2CO2)CCO1,1.818326849
N#Cc1cc[nH]c(=N)c1,1.067336509
C#C[C@]1(C#N)CNC1=N,1.667148231
CC[C@@]1(CO)CCO1,1.315691943
C1[C@H]2C[C@]34OC[C@]23O[C@H]14,0.591018822
O=C1OC[C@@H]2C[C@]12O,1.60218015
C1=C[C@H]2C[C@@H]3C[C@]3(C1)O2,0.638454736
CC[C@H]1CCOCOC1,1.680880637
C[C@H]1[C@H]2C[C@@H](C)[C@@H](O)[C@@H]12,0.933663518
C[C@H]1Cc2nc(N)nn21,0.122521438
C[C@H]1CC(=O)[C@@]2(C)O[C@@H]12,1.437390295
C#CC(=O)CC(=O)CO,1.919119307
C#C[C@@H]1[C@H](O)C12COC2,1.142976765
CO[C@H]1COC[C@]1(C)O,1.306591095
C[C@H]1[C@@H](CO)C12CCC2,0.765650124
O=C[C@H]1COC[C@@]12CO2,2.124123395
C1C[C@H]2COC[C@H](C2)O1,1.017788194
C1O[C@H]2[C@@H]1[C@H]1[C@H]3O[C@H]3[C@@H]21,0.962526059
C[C@]1([C@H]2C[C@H](C)C2)CO1,1.574309179
C#CC1=C2CO[C@H]2CC1,0.860435376
C[C@H]1C[C@H]2[C@@H](O)[C@H]21,0.797713052
CC#CCCC=O,1.783905024
CC1=C[C@H]2O[C@]1(C)[C@H]2O,1.030982935
CC(C)C12CN(C1)[C@H]2C,0.344054634
CCC[C@@H]1C[C@@H]2O[C@@H]2C1,1.683613774
O=C[C@H]1[C@@H](CO)[C@H]2O[C@@H]12,1.834900868
C[C@H]1CCCC(=O)CC1,1.469920723
CC(=O)CC[C@@H](O)CO,1.904312926
O=C[C@H]1CCCC(=O)C1,1.687461971
CC#C[C@H]1OC[C@@H](C)O1,1.595365486
CC[C@H]1O[C@H]1[C@@H](C)OC,1.491181006
C[C@]12[C@H]3C[C@@H]4[C@H]3[C@H]1[N@@]42,0.593231224
C[C@@]1(CCO)O[C@H]1C=O,2.126708781
CCC[C@]12C[C@](C)(C1)O2,1.045840077
CC1([C@@H](O)CO)COC1,1.686469101
C[C@@]12[C@H]3CO[C@@H]1[C@@H]2C3,0.44084748
O=C1CO[C@@H]1CO,2.078186245
O=C1OC[C@]23C[C@H](C2)[C@@H]13,1.730980359
CC(C)CC(C)(C)CO,1.499914971
O=C1C=CCOCC1,1.696694001
C[C@H]1N[C@H]1[C@@H](N)CC#N,1.426972582
C[C@]12O[C@H]1[C@@H](O)CC2=O,1.746714091
OCC1=CC[C@H]2CO[C@@H]12,1.020309172
C[C@H]1[N@@]2CC[C@@]12CC#N,1.059262022
CCCC[C@@H](CO)OC,1.3130509
N#C[C@H]1N[C@@H]2[C@H]3C[C@@H]2[C@H]31,0.967900823
N#CCC1CC=CC1,1.570489658
CC[C@@H](C)C[C@@H](C)C=O,1.848159658
C[C@H]1C[C@@H]2C(=O)C=C[C@@H]21,1.367366201
C[C@@H]1[C@H](O)[C@H](C)O[C@@H]1C,1.207477519
O=C[C@@H]1C=CC2(CC2)C1,0.634994281
CO[C@@H]1CC(=O)[C@H](O)C1,1.315091225
CCOC(=O)[C@@]1(C)CO1,2.040809108
CC1(C)C[C@H]2N[C@]21C#N,1.038159702
O[C@H]1C[C@H]1C1CCCC1,0.616479158
C1[C@H]2C[C@]3(CO3)[C@@H]1O2,1.569424232
CC[C@@H]1[C@H](C=O)[C@@H]1CC,1.69672996
CCCCC(C)(C)C=O,1.670847572
O=CCCC1(CO)CC1,1.408601397
C[C@H]1C[C@H]2C[C@@]2(C#N)N1,0.601421259
O=C1[C@H]2O[C@@H]3C[C@H]2[C@]13O,0.993698979
C[C@H]1OC(=O)C1(C)C,1.946906333
C#C[C@H]1CC2(CC2)CO1,1.4283356
CO[C@H]1OCC=C1C=O,1.954276181
C#C[C@@H]1[C@@H]2C[C@H](O)[C@H]12,1.438152222
CCC(C)(C)C[C@H]1CO1,1.877261294
CCc1nn(C)cc1C,0.548267053
C#CC(C#C)OC1CC1,0.893586838
CC(C)COCCO,1.482537701
CC(=O)[C@H]1C[C@H]2[C@@H](O)[C@H]21,0.982089292
C[C@@H](C#N)[C@@H]1[C@@H]2CC[C@@H]21,1.267050496
CC(C)(O)COC1CC1,0.654679609
[H]/N=C1\C[C@]2(C)[C@H](C#N)N12,1.802618723
CC#CC(=O)[C@@H](C)CO,1.787461002
C[N@@]1C[C@H]1CC1CC1,0.570139704
CN1Cc2nc[nH]c2C1,0.060914198
C#C[C@H]1OC[C@H](CC)O1,2.092864623
O=CC(=O)C[C@H]1CO1,1.855893923
C[C@H]1C[C@@]2(C#N)C[C@@H]12,1.480349763
CCCOCC1(C)CC1,1.381798344
C[C@@]12C[C@H]3[C@@H](C#N)[C@@H]1[N@]32,1.488239409
O=C([C@H]1CCO1)[C@H]1CO1,1.502721863
CO[C@]12CC[C@H]1C(=O)C2,1.420434785
O=C1C[C@H]([C@H]2CO2)O1,2.773991644
CC1(C)C[C@@]2(C#N)C[C@@H]12,1.409130765
C[C@H]1C[C@]2(O)C[C@@H](C2)O1,1.248836693
CCCCc1ncc[nH]1,0.591622552
N#C[C@H]1C2CN1[C@H]2C#N,2.119515646
O[C@H]1C=C[C@@H]2[C@H]3C[C@@H]2[C@H]31,1.173865033
C[C@H]1[C@H]2C[C@@H](CC#N)[N@]21,0.992483103
C[C@@]12C[C@H]3C[C@@H]1[C@@H]1[C@H]3[N@@]12,0.610366575
CC(C)[C@H]1C[C@H](C#N)N1,1.188722529
C[C@@H]1C=CCOC(=O)O1,2.041960463
C#C[C@]12C[C@@H]3C[C@H]1N3C2,0.863245045
O=CC(=O)OC1CCC1,2.089061434
C[C@H]1C2(CC2)C[C@@]12CO2,1.42500909
C[C@]12C[C@H]1CC(=O)CO2,0.71564295
CC1=C[C@@]2(O)C[C@H]2OC1,0.352827026
CO[C@@H](CO)[C@H]1O[C@H]1C,1.369511607
COC1C(C)(C)C1(C)C,0.051132365
O=CC(=O)C1(O)COC1,1.815537896
CC1(C)CCC=C1CO,0.666373643
C1CC12CO[C@H]1C[C@@H]2C1,1.037580441
O=C1[C@H]2C[C@]3(O)[C@H](O2)[C@H]13,0.74434592
C[C@H]1[C@@H]2CC(=O)O[C@H]1C2,2.116430667
CCCCOC[C@@H](C)O,1.319201777
C#C[C@@]12CN3C[C@@H]1[C@H]32,0.977277339
C#C[C@@H]1C=CCOCO1,1.70905204
C[C@H]1OCC12CC=CC2,1.316497933
C[C@H]1[C@H]2C[C@]1(C#N)N2C,0.62125466
CO[C@@H](C)CCC=O,2.056065804
CCc1cncc(N)c1,0.24115607
C[C@H]1O[C@H]2C[C@H]3C[C@H]3[C@H]21,1.237305221
O[C@H]1[C@H]2C[C@H]2[C@H]2C[C@@H]1O2,1.099182742
C[C@@]1(C#N)N[C@H]2CC[C@H]21,1.090414506
[H]/N=c1\cncnn1CC,0.712707972
CC[C@H]1CC=C(C=O)C1,1.563831698
O[C@H]1C=C2CO[C@@H]3[C@H]2[C@@H]31,1.037836524
C[C@H]1CC=CCC[C@H]1O,1.166585398
O=COC[C@@H]1C=CCC1,1.435959224
CN1C[C@]2(C#N)C[C@H]1C2,0.416088492
C[C@@]12C=C[C@H](C=O)[C@@H]1O2,1.641953227
O[C@@H]1[C@H](O)[C@@H]2CCC[C@H]12,0.961832191
C#C[C@@]1(C)O[C@@]1(C)C=O,1.787381689
O[C@H]1COc2cocc21,0.447449727
O=CCCC(CO)CO,2.226663481
O[C@H]1C[C@H]2C[C@@]13CC[C@@H]23,0.236161963
CCC1=C[C@H]2CO[C@@H]1O2,1.201519565
OC[C@]12CC[C@H](C1)O2,1.61601641
C#CCCC(C)(C)OC,1.640832034
C[C@@]12CN3C[C@@H]1[C@]32C,0.519285133
O[C@H]1C[C@@]12C[C@H]1C[C@H]12,0.113145327
C[C@H]1N2CC1(C#N)C2,1.502298246
C[C@@]1([C@H]2CCO2)C[C@H]1O,1.176717865
CC1=CC(=O)OCOC1,1.938751296
C[N@]1[C@H]([C@H]2CN2)[C@@H]1C#N,1.348870629
C#CC#C[C@H]1CN1,1.231700159
C[C@H]1CO[C@@H]([C@@H](C)O)C1,1.076766505
C[C@H]1C[C@H]([C@@H](O)CO)O1,1.101116056
CO[C@H]1C[C@@H](C)C1,1.159945155
C#CC[C@H](C)[N@@]1C[C@H]1C,0.531475985
O=C[C@H]1C[C@H]2C(=O)C[C@@H]12,1.522791955
O=CO[C@H](CO)C1CC1,1.952897848
CCC[C@]12C[N@@]1[C@H]1C[C@H]12,0.059436799
C[C@H]1C[C@H]2[N@@](C)[C@@]12C#N,0.610041811
CCCOC[C@@H](O)CO,1.590677917
N#C[C@H]1CN2CCC2=N1,1.094143114
CCC[C@H]1C[N@@]1C,0.593598469
C1CC1[C@@H]1[C@@H]2C[C@H]1O2,1.301920213
C#C[C@@H]1O[C@@H]1C[C@@H](C)O,1.614544607
O[C@@H]1[C@H]2C[C@@H]3O[C@H](C2)[C@H]13,1.310227856
CC(C)c1cn(C)nn1,1.181726213
CN=c1n(C)nnn1C,0.158702151
CC(=O)[C@H]1CCOCO1,1.346921621
C#C[C@H]1C(=O)COC1=O,2.28882788
CC(C)CC(F)(F)F,3.263132457
CC[C@]1(O)C=C(C)CC1,0.847933988
CC[C@@H](CO)CCCO,1.738135068
COC(=O)[C@@H](C)O,2.541624955
CC(C)OCC#CC=O,2.094596993
C[C@@]1(C#N)CCC12CC2,1.748862834
C[C@H]1C[C@H]1[N@@]1C[C@H]1C#N,0.808302412
C1COCC[C@]2(C1)CO2,1.63577893
C#C[C@@H]1C=C[C@@H]2N[C@]12C,0.671754949
CC1=C[C@@H](C)C[C@H]1C=O,0.95403784
C1=C[C@H]2CCCC[C@@H]1O2,1.061724329
C[C@]1(C#N)[C@@H]2C[C@@H]3[C@H]1[N@@]32,1.722951649
C#C[C@H]1[C@H]2[C@H]3[C@@H]1[N@]1[C@H]3[C@H]21,0.974042539
c1cc2c(o1)C[C@H]1O[C@@H]21,0.628301827
CC1(C)O[C@H]2C[C@@H]3[C@H]2[C@@H]31,0.957502324
Cc1cn2c(n1)CCC2,0.077352228
C#C[C@H]1[C@@H]2C=C(C)[C@H]1O2,0.983571818
CC(C)C(=O)CC=O,1.821133665
O=C1C=CCCCC1,1.492719137
CCOC[C@H](C=O)OC,1.355642905
COC(=O)[C@@](C)(O)CO,1.51179512
C#C[C@@]1(C)[C@@H]2[C@H](O)C[C@@H]21,0.901275674
CCC[C@@]1(C)O[C@H]1CC,1.294181478
C#CC[C@H](CO)COC,1.368012512
O=C1CC[C@@]2(O)CO[C@@H]12,1.262054214
C#C[C@H]1C[C@H](C#N)N1,1.689580819
CCOC(=O)CC1CC1,1.659370757
C[C@H]1[C@@H]2C=C[C@@]1(C=O)C2,1.059850819
CN1C[C@H]2[N@@]3C[C@@H]1[C@@]23C,0.009004472
C[C@H]1C[C@H]2[C@@H](CO)[C@@]12C,0.475739302
O[C@H]1CCC=C1C1CC1,0.467147199
C[C@@H](O)[C@@H]1C=CC(=O)C1,1.425473381
CC(C)(O)[C@H]1COC1=O,2.271568676
C[C@H]1C=CCOC1=O,1.93343266
CC1=CCOC[C@H]1C=O,1.131058351
C#C[C@H]1CN[C@H](C#N)C1,1.367457107
O[C@H]1C[C@H]1c1ccoc1,0.253719091
C#CC[C@H](C)OCC=O,1.530401581
O=C[C@H](CO)[C@H]1C[C@H]1O,0.901707277
C[C@]1(O)C=C[C@@H]2O[C@@H]2C1,1.408612117
C#CCC(=O)CC1CC1,1.443834233
C[C@@H]1C(C#N)=CCN1C,0.50603756
COC[C@H]1C[C@H]1CCO,1.481143385
C[C@H]1C=C[C@@H]2C(=O)O[C@@H]21,1.624274675
C#C[C@]12C[C@H]1[C@H]1[C@@H]2[N@@]1C,1.044617342
CCCNC(C)(C)C#N,0.93187289
OCC1=C[C@H]2C[C@H]2CC1,0.209689546
CC(C)[C@]12C[C@@H](C)[C@H]1O2,0.767139862
C[C@@H]1[C@H]2CC[C@@H]1O[C@@H]2C,1.155644141
O=C[C@H]1C[C@H]2C[C@]21C=O,1.443974664
CCC#C[C@H]1COCO1,1.690705398
C1=C[C@]2(CC1)CN2,0.629845935
C#CCc1cocc1C,0.750081733
O=C[C@H]1CC12CC(=O)C2,1.961664846
C#C[C@H](C)[C@@]1(C)CO1,1.930234789
C[C@H]1O[C@@]12C=C[C@H]1O[C@H]12,1.484087887
C1C[C@H]2CCO[C@@H](C1)C2,1.251620217
O[C@H]1CC[C@H]2C[C@@H](C1)C2,1.744686939
COC[C@]12O[C@H]1[C@H]1C[C@H]12,0.291549147
O[C@H]1C=CC2(CC2)[C@H]1O,0.855955722
CO[C@@H](C)[C@@H](C)C(C)C,1.281811304
C[C@H]1[C@H]2CCC[C@]1(C)O2,1.166628613
N#CCC[C@@]12CC[C@@H]1C2,1.019073352
C1OC[C@@H]2O[C@@]23CO[C@@H]13,1.820655178
C#CC(=O)[C@@H](C)[C@H]1CO1,2.144583937
C#C[C@]1(O)CCC(=O)C1,1.714285923
CCC(=O)C(=O)C(C)C,1.07593174
CC(C)[C@H]1O[C@H]1CC=O,1.819037017
Cn1cc2c(n1)C=CC2,0.291306937
CC1=CCC(=O)[C@@H]1C,1.239531103
CCCC[C@@]1(C#N)CN1,1.944450098
C[C@H]1C[C@@](C)(C#N)N1C,0.547435018
C[C@@H]1O[C@@H]1[C@@H](C)O,1.864054869
O[C@H]1[C@@H](O)C[C@@]2(O)C[C@@H]12,0.752996172
CCC[C@H]1OCC=C1C,0.883947514
CC1=C[C@@H]2[C@H](C)[C@H]1[C@H]2O,0.364255901
O[C@H]1CC[C@H]2C[C@@H](C1)O2,1.537244016
C[C@@]1([C@H]2O[C@H]2C=O)CO1,1.733442167
CCC1=CC[C@@H](CO)C1,0.631428958
C[C@H]1CN1c1cc[nH]n1,0.160680227
CCC#C[C@H]1NC1(C)C,0.528495148
CC[C@H]1C[C@@](C)(CO)C1,1.433216113
C[C@]12C[C@H]1CCCCO2,0.370998427
CC#CCC[N@@]1C[C@H]1C,0.5968025
COC1([C@@H](O)C=O)CC1,1.729585615
O=C1[C@@H]2[C@@H](O)[C@H]3[C@@H]2C[C@@H]13,1.340249592
CCN[C@](C)(C#N)CC,0.83379902
O[C@H]1C[C@H]1C1CC1,0.467150048
CCC1COC(=O)OC1,2.779107434
C[C@@H](CO)[C@@](C)(O)CO,1.838938331
O[C@H]1C[C@H]2C[C@H]3[C@@H]1[C@@H]23,0.847267922
C[C@H]1[C@@](C)(O)[C@]1(C)C=O,0.775469462
C[C@]12C=C[C@@H]3C[C@H]1N3C2,0.276899521
OC[C@@]12CC[C@H](O)[C@@H]1C2,1.044446937
CC(=O)C1=C(C)CCC1,0.905655162
C#C[C@@H](C)COC(C)=O,2.396333199
O[C@H]1C[C@]12C[C@@H]1O[C@@H]1C2,0.599717956
CC[C@@]1(C)C=CCC1=O,1.352590081
C1C[C@@]2(CO1)COCO2,1.436572499
O=C1COC2(CC2)C1=O,1.358952247
C#C[C@@]1(C#N)CCN1,1.572717038
C[C@@]1(C2(CO)CC2)CO1,1.167638232
CN1CC[C@H](C#N)C1,0.302532233
N#C[C@@]12CCN=CN1C2,1.750741757
CC(C)[C@H]1CC[C@H]1O,1.294028573
C[C@@H]1OC[C@@H]1[C@@H](C)O,1.579409395
OCC[C@H]1O[C@H]1CO,2.140172589
CCC[C@H]1COCO1,1.823650086
O=C1CCCC[C@@]12CO2,1.517558468
C#C[C@H]1[N@@]2[C@@H](C)C[C@@]12C,0.589595288
C1CN2C[C@]3(CN3)[C@H]12,0.463939543
C[C@]1(O)C(=O)[C@H]2C[C@@H]1O2,0.999757193
CC1=C2CO[C@@H]2C[C@@H]1C,0.67237375
CC[C@@]1(C(C)=O)CCO1,1.088015063
C1=C2COC[C@@]23C[C@H]3C1,0.583533943
C[C@H]1[C@H]2C[C@@H](CC#N)[C@@H]12,1.245075183
CC#C[C@H]1CC(=O)[C@H]1C,1.25830735
CC(=O)OC1CC1,1.389825734
O=C1CCC[C@H](O)CC1,1.616633981
N#C[C@@H]1[C@@H]2C=CCC[C@H]12,1.073142204
C#CC[C@]1(C)CCC1=O,1.112920902
O=C1C=C(CO)CCO1,1.873049088
C[C@@H](O)CC1CC1,1.332441597
CC(=O)C[C@H](C)[C@@H](C)O,1.617245575
C[C@H]1[C@H]2C[C@@H](O)[C@]21C=O,1.423185612
C[C@H]1C[C@H]2C[C@]21CC#N,1.061381482
N#CCn1cnc(=N)[nH]1,0.817741815
C#C[C@H]1CC[C@H](CO)C1,1.907150743
CCC[C@@H](C)[C@@]1(C)CO1,1.702782037
N=C1NC=N[C@H]1[C@H]1CN1,1.068970545
C[C@@]1(C#N)NCC[C@H]1N,0.951927681
CC1=C[C@@]2(C)C[C@H]2[C@H]1O,0.486444099
CC(=O)COC(C)C,1.251696018
C[C@H]1CC[C@@]2(CO1)CO2,1.476264719
C[C@H]1C[C@@H]2[C@H]1C[C@@H]1O[C@H]21,1.421475702
O=C1C[C@@H]2[C@H](O)[C@@H]2C1=O,1.05443357
C#CC[C@H]1CO[C@@H](C)C1,1.578740815
C1C[C@H]2C[C@H]3C[C@@H]1O[C@H]32,0.835486056
C[C@H]1C[C@H]1C1=CCOC1,0.503675737
C[C@@]1(O)CCC[C@H]1O,1.601540359
C#CC[C@H]1C[C@@H]2C[C@H]1O2,1.70845866
CC#CC[C@H]1OC[C@H]1O,1.181522692
CO[C@H]1CC[C@H]1[C@@H](C)O,1.093221151
C[C@@H]([C@@H](O)C=O)[C@H]1CO1,1.580188954
CCC[C@H]1C[C@@]2(C)O[C@@H]12,0.789033632
O=CC(=O)C[C@H](O)C=O,2.102563505
C1=C[C@H]2OCC[C@@H]2CC1,1.024809482
C#CC1=C[C@H]2N[C@H]2C1,0.769998468
C[C@@H](C#N)[C@@H](N)C#N,2.341069076
C1CC([C@H]2COCO2)C1,1.706269841
N#CC[C@H]1[C@H]2C[C@@H]3[C@H]2[N@@]31,1.570726093
CC(C)(O)[C@H]1O[C@H]1C=O,1.742893447
COCC[C@H]1[C@H]2C[C@@H]1C2,1.610191976
C#C[C@@]1(O)CC=C[C@@H]1C,1.228022324
C#C[C@@]12CC(C)(C)[C@@H]1O2,0.948296786
OC[C@]12CCO[C@H]1CO2,1.586492912
C#CCC#CCC#N,2.385742141
C1CC1C1([C@H]2CO2)CC1,1.100738001
C#C[C@@H]1CO[C@@H]2[C@H](C)[C@@H]21,0.556355019
CC1=CC[C@@H]2C[C@H]1C2=O,0.648822029
C[C@H]1O[C@@H]2C=C[C@@]1(C)O2,1.454975674
CCC#C[C@H]1CC(=O)O1,2.168984408
O=C1C=CC[C@H](CO)C1,1.512701665
O=CCOC(C=O)C=O,2.169501989
C[N@@]1C[C@]12[C@H]1[C@@H]3C[C@H]1[C@@H]32,0.459882649
C[C@@H]1[C@H](C)[C@@H]1[C@@H]1O[C@@H]1C,0.915623554
CC(=O)OCC1CC1,2.266326152
C[C@@]12C=C3CC[C@@H]3[C@@H]1N2,0.547787116
C[C@]12C[C@H]1C(=O)C[C@H]2O,1.551389594
O[C@H]1C[C@]12C[C@@]1(CO1)C2,0.75796139
C[C@H]1[C@H]2[C@@H]3OCO[C@H]2[C@H]13,1.378698027
C[C@@H](CO)C[C@@H](O)CO,1.564895051
C#CCCC1CC(=O)C1,1.691629067
C#CC(C#C)COC=O,2.361694701
CC1=C[C@@H]2O[C@H]1C[C@@H]2C,0.93343179
O=C1O[C@H]2[C@@H]3C[C@H]2O[C@H]13,1.869067265
C[C@]12[C@H](C[C@H]1O)C[C@@H]2O,0.91064268
CC1(C)C=C[C@@H](C#N)C1,1.829942737
COC[C@H]1OCC[C@H]1C,1.109160265
C[C@@H](C#N)n1ncnn1,3.034931538
CC1=C(C)CC(=O)CC1,0.775257191
C[C@@H](CCO)CC1CC1,1.473452259
C#CCCC[C@H](C)C#N,2.467978531
COCCCCCC=O,2.144592474
C[C@H]1Cn2nncc21,1.507187697
C1O[C@@H]2O[C@H]1C[C@H]1O[C@@H]21,1.583305431
C[C@@H]1C(=O)C[C@H]1C=O,1.58748104
O[C@H]1C[C@H]2CCO[C@@H]1O2,1.796121378
N#CC1=CCC=CCC1,1.576043898
